"Station.Name";"DATE";"Zona_Pas";"Admin";"DAILY_MAX_TEMP";"DAILY_MIN_TEMP";"DAILY_RAIN"
"Rosario Aerodrome";2019-07-19;"N_BELT";"Santa Fe";"19.30";4,8;0
"Rosario Aerodrome";2019-07-20;"N_BELT";"Santa Fe";"23.30";7,5;0
"Rosario Aerodrome";2019-07-21;"N_BELT";"Santa Fe";"25.50";18,3;1e-04
"Rosario Aerodrome";2019-07-22;"N_BELT";"Santa Fe";"16.40";6,1;0
"Rosario Aerodrome";2019-07-23;"N_BELT";"Santa Fe";"14.60";5,8;6
"Rosario Aerodrome";2019-07-24;"N_BELT";"Santa Fe";"14.60";4,1;2
"Rosario Aerodrome";2019-07-25;"N_BELT";"Santa Fe";"9.50";6,6;22
"Rosario Aerodrome";2019-07-26;"N_BELT";"Santa Fe";"13.60";8,3;1e-04
"Rosario Aerodrome";2019-07-27;"N_BELT";"Santa Fe";"17.40";0,1;0
"Rosario Aerodrome";2019-07-28;"N_BELT";"Santa Fe";"13.40";7,5;3
"Rosario Aerodrome";2019-07-29;"N_BELT";"Santa Fe";"13.30";9,6;0
"Rosario Aerodrome";2019-07-30;"N_BELT";"Santa Fe";"17.50";1;0
"Rosario Aerodrome";2019-07-31;"N_BELT";"Santa Fe";"22.00";5,7;0
"Rosario Aerodrome";2019-08-01;"N_BELT";"Santa Fe";"17.70";10,4;0
"Rosario Aerodrome";2019-08-02;"N_BELT";"Santa Fe";"16.60";0,9;0
"Rosario Aerodrome";2019-08-03;"N_BELT";"Santa Fe";"18.00";-2,5;0
"Rosario Aerodrome";2019-08-04;"N_BELT";"Santa Fe";"18.30";-0,1;0
"Rosario Aerodrome";2019-08-05;"N_BELT";"Santa Fe";"19.40";3,9;0
"Rosario Aerodrome";2019-08-06;"N_BELT";"Santa Fe";"23.20";10,1;0
"Rosario Aerodrome";2019-08-07;"N_BELT";"Santa Fe";"18.90";7;0
"Rosario Aerodrome";2019-08-08;"N_BELT";"Santa Fe";"13.40";9,5;2
"Rosario Aerodrome";2019-08-09;"N_BELT";"Santa Fe";"11.10";7,3;1
"Rosario Aerodrome";2019-08-10;"N_BELT";"Santa Fe";"17.50";-0,7;0
"Rosario Aerodrome";2019-08-11;"N_BELT";"Santa Fe";"18.40";5,4;0
"Rosario Aerodrome";2019-08-12;"N_BELT";"Santa Fe";"16.00";5,1;0
"Rosario Aerodrome";2019-08-13;"N_BELT";"Santa Fe";"11.60";-1;0
"Rosario Aerodrome";2019-08-14;"N_BELT";"Santa Fe";"12.60";-2,3;0
"Rosario Aerodrome";2019-08-15;"N_BELT";"Santa Fe";"16.10";4,4;0
"Rosario Aerodrome";2019-08-16;"N_BELT";"Santa Fe";"22.30";4,5;0
"Rosario Aerodrome";2019-08-17;"N_BELT";"Santa Fe";"21.40";13,4;0
"Rosario Aerodrome";2019-08-18;"N_BELT";"Santa Fe";"16.00";3,9;0
"Rosario Aerodrome";2019-08-19;"N_BELT";"Santa Fe";"11.00";2,1;0
"Rosario Aerodrome";2019-08-20;"N_BELT";"Santa Fe";"12.60";4,9;0
"Rosario Aerodrome";2019-08-21;"N_BELT";"Santa Fe";"15.10";5,3;0
"Rosario Aerodrome";2019-08-22;"N_BELT";"Santa Fe";"20.00";7,2;0
"Rosario Aerodrome";2019-08-23;"N_BELT";"Santa Fe";"18.50";2,2;0
"Rosario Aerodrome";2019-08-24;"N_BELT";"Santa Fe";"20.60";7,9;0
"Rosario Aerodrome";2019-08-25;"N_BELT";"Santa Fe";"19.60";10,1;0
"Rosario Aerodrome";2019-08-26;"N_BELT";"Santa Fe";"23.00";9,7;0
"Rosario Aerodrome";2019-08-27;"N_BELT";"Santa Fe";"25.90";15;0
"Rosario Aerodrome";2019-08-28;"N_BELT";"Santa Fe";"29.00";16;0
"Rosario Aerodrome";2019-08-29;"N_BELT";"Santa Fe";"25.00";18,4;0
"Rosario Aerodrome";2019-08-30;"N_BELT";"Santa Fe";"20.30";9,6;0
"Rosario Aerodrome";2019-08-31;"N_BELT";"Santa Fe";"21.00";0,8;0
"Rosario Aerodrome";2019-09-01;"N_BELT";"Santa Fe";"17.70";2;0
"Rosario Aerodrome";2019-09-02;"N_BELT";"Santa Fe";"16.80";6,5;0
"Rosario Aerodrome";2019-09-03;"N_BELT";"Santa Fe";"14.10";-2,7;0
"Rosario Aerodrome";2019-09-04;"N_BELT";"Santa Fe";"15.30";-3,4;0
"Rosario Aerodrome";2019-09-05;"N_BELT";"Santa Fe";"13.30";5,8;0
"Rosario Aerodrome";2019-09-06;"N_BELT";"Santa Fe";"14.40";6;0
"Rosario Aerodrome";2019-09-07;"N_BELT";"Santa Fe";"21.30";10,1;0
"Rosario Aerodrome";2019-09-08;"N_BELT";"Santa Fe";"21.60";6,3;19
"Rosario Aerodrome";2019-09-09;"N_BELT";"Santa Fe";"15.90";11,5;9
"Rosario Aerodrome";2019-09-10;"N_BELT";"Santa Fe";"16.40";11,3;1e-04
"Rosario Aerodrome";2019-09-11;"N_BELT";"Santa Fe";"19.20";9;0
"Rosario Aerodrome";2019-09-12;"N_BELT";"Santa Fe";"19.50";4,1;0
"Rosario Aerodrome";2019-09-13;"N_BELT";"Santa Fe";"20.00";3,9;0
"Rosario Aerodrome";2019-09-14;"N_BELT";"Santa Fe";"22.30";10;0
"Rosario Aerodrome";2019-09-15;"N_BELT";"Santa Fe";"26.10";12;0
"Rosario Aerodrome";2019-09-16;"N_BELT";"Santa Fe";"22.50";12,7;0
"Rosario Aerodrome";2019-09-17;"N_BELT";"Santa Fe";"23.70";-0,9;0
"Rosario Aerodrome";2019-09-18;"N_BELT";"Santa Fe";"25.50";2;0
"Rosario Aerodrome";2019-09-19;"N_BELT";"Santa Fe";"18.10";10,5;0
"Rosario Aerodrome";2019-09-20;"N_BELT";"Santa Fe";"21.60";-1,9;0
"Rosario Aerodrome";2019-09-21;"N_BELT";"Santa Fe";"25.50";0,9;0
"Rosario Aerodrome";2019-09-22;"N_BELT";"Santa Fe";"21.70";5,1;0
"Rosario Aerodrome";2019-09-23;"N_BELT";"Santa Fe";"24.40";10,9;0
"Rosario Aerodrome";2019-09-24;"N_BELT";"Santa Fe";"26.00";5,6;0
"Rosario Aerodrome";2019-09-25;"N_BELT";"Santa Fe";"29.80";6,3;0
"Rosario Aerodrome";2019-09-26;"N_BELT";"Santa Fe";"30.00";8,8;0
"Rosario Aerodrome";2019-09-27;"N_BELT";"Santa Fe";"25.30";12,5;0
"Rosario Aerodrome";2019-09-28;"N_BELT";"Santa Fe";"26.90";11,7;0
"Rosario Aerodrome";2019-09-29;"N_BELT";"Santa Fe";"32.70";12,4;0
"Rosario Aerodrome";2019-09-30;"N_BELT";"Santa Fe";"35.80";20,1;12
"Rosario Aerodrome";2019-10-01;"N_BELT";"Santa Fe";"19.50";10,8;2
"Rosario Aerodrome";2019-10-02;"N_BELT";"Santa Fe";"20.50";9,9;0
"Rosario Aerodrome";2019-10-03;"N_BELT";"Santa Fe";"15.40";11;2
"Rosario Aerodrome";2019-10-04;"N_BELT";"Santa Fe";"16.20";11,8;8
"Rosario Aerodrome";2019-10-05;"N_BELT";"Santa Fe";"20.20";8,9;0
"Rosario Aerodrome";2019-10-06;"N_BELT";"Santa Fe";"21.60";5,7;0
"Rosario Aerodrome";2019-10-07;"N_BELT";"Santa Fe";"25.60";8,9;1e-04
"Rosario Aerodrome";2019-10-08;"N_BELT";"Santa Fe";"24.40";12,4;1
"Rosario Aerodrome";2019-10-09;"N_BELT";"Santa Fe";"28.70";13,6;0
"Rosario Aerodrome";2019-10-10;"N_BELT";"Santa Fe";"31.90";17,4;0
"Rosario Aerodrome";2019-10-11;"N_BELT";"Santa Fe";"31.70";21,6;0
"Rosario Aerodrome";2019-10-12;"N_BELT";"Santa Fe";"27.70";20,4;9
"Rosario Aerodrome";2019-10-13;"N_BELT";"Santa Fe";"23.70";17,7;5
"Rosario Aerodrome";2019-10-14;"N_BELT";"Santa Fe";"14.70";9;1e-04
"Rosario Aerodrome";2019-10-15;"N_BELT";"Santa Fe";"11.90";8,4;1
"Rosario Aerodrome";2019-10-16;"N_BELT";"Santa Fe";"15.80";11,6;0
"Reconquista Aerodrome";2019-07-19;"CN_SANTA_FE";"Santa Fe";"23.50";9,4;0
"Reconquista Aerodrome";2019-07-20;"CN_SANTA_FE";"Santa Fe";"26.00";17,1;0
"Reconquista Aerodrome";2019-07-21;"CN_SANTA_FE";"Santa Fe";"31.10";21,8;0
"Reconquista Aerodrome";2019-07-22;"CN_SANTA_FE";"Santa Fe";"15.10";15,1;0
"Reconquista Aerodrome";2019-07-23;"CN_SANTA_FE";"Santa Fe";"11.60";10,8;8
"Reconquista Aerodrome";2019-07-24;"CN_SANTA_FE";"Santa Fe";"9.40";8,5;24
"Reconquista Aerodrome";2019-07-25;"CN_SANTA_FE";"Santa Fe";"11.00";8,3;1e-04
"Reconquista Aerodrome";2019-07-26;"CN_SANTA_FE";"Santa Fe";"11.00";7,4;0,1
"Reconquista Aerodrome";2019-07-27;"CN_SANTA_FE";"Santa Fe";"13.30";9;0,4
"Reconquista Aerodrome";2019-07-28;"CN_SANTA_FE";"Santa Fe";"13.70";8,2;1e-04
"Reconquista Aerodrome";2019-07-29;"CN_SANTA_FE";"Santa Fe";"18.70";7,9;0
"Reconquista Aerodrome";2019-07-30;"CN_SANTA_FE";"Santa Fe";"20.30";6,6;0
"Reconquista Aerodrome";2019-07-31;"CN_SANTA_FE";"Santa Fe";"26.10";9,2;0
"Reconquista Aerodrome";2019-08-01;"CN_SANTA_FE";"Santa Fe";"18.20";16,5;0,1
"Reconquista Aerodrome";2019-08-02;"CN_SANTA_FE";"Santa Fe";"18.20";6,5;0
"Reconquista Aerodrome";2019-08-03;"CN_SANTA_FE";"Santa Fe";"19.00";2,3;0
"Reconquista Aerodrome";2019-08-04;"CN_SANTA_FE";"Santa Fe";"18.70";3;0
"Reconquista Aerodrome";2019-08-05;"CN_SANTA_FE";"Santa Fe";"22.00";5,7;0
"Reconquista Aerodrome";2019-08-06;"CN_SANTA_FE";"Santa Fe";"26.50";10,9;0
"Reconquista Aerodrome";2019-08-07;"CN_SANTA_FE";"Santa Fe";"26.20";12,2;5
"Reconquista Aerodrome";2019-08-08;"CN_SANTA_FE";"Santa Fe";"16.40";16,4;2
"Reconquista Aerodrome";2019-08-09;"CN_SANTA_FE";"Santa Fe";"11.00";9,9;0,3
"Reconquista Aerodrome";2019-08-10;"CN_SANTA_FE";"Santa Fe";"18.00";4,3;0
"Reconquista Aerodrome";2019-08-11;"CN_SANTA_FE";"Santa Fe";"19.90";8;0
"Reconquista Aerodrome";2019-08-12;"CN_SANTA_FE";"Santa Fe";"20.80";8,6;0
"Reconquista Aerodrome";2019-08-13;"CN_SANTA_FE";"Santa Fe";"14.90";6;0
"Reconquista Aerodrome";2019-08-14;"CN_SANTA_FE";"Santa Fe";"14.80";2;0
"Reconquista Aerodrome";2019-08-15;"CN_SANTA_FE";"Santa Fe";"22.60";4,6;0
"Reconquista Aerodrome";2019-08-16;"CN_SANTA_FE";"Santa Fe";"29.20";11,6;0
"Reconquista Aerodrome";2019-08-17;"CN_SANTA_FE";"Santa Fe";"32.00";20,7;0
"Reconquista Aerodrome";2019-08-18;"CN_SANTA_FE";"Santa Fe";"20.40";10,8;0
"Reconquista Aerodrome";2019-08-19;"CN_SANTA_FE";"Santa Fe";"15.40";6;0
"Reconquista Aerodrome";2019-08-20;"CN_SANTA_FE";"Santa Fe";"17.80";2,1;0
"Reconquista Aerodrome";2019-08-21;"CN_SANTA_FE";"Santa Fe";"21.80";5,3;0
"Reconquista Aerodrome";2019-08-22;"CN_SANTA_FE";"Santa Fe";"21.10";10,5;0
"Reconquista Aerodrome";2019-08-23;"CN_SANTA_FE";"Santa Fe";"21.60";5;0
"Reconquista Aerodrome";2019-08-24;"CN_SANTA_FE";"Santa Fe";"24.40";7,4;0
"Reconquista Aerodrome";2019-08-25;"CN_SANTA_FE";"Santa Fe";"19.10";12,3;10
"Reconquista Aerodrome";2019-08-26;"CN_SANTA_FE";"Santa Fe";"25.50";16,5;0
"Reconquista Aerodrome";2019-08-27;"CN_SANTA_FE";"Santa Fe";"27.50";15;0
"Reconquista Aerodrome";2019-08-28;"CN_SANTA_FE";"Santa Fe";"33.00";16,2;0
"Reconquista Aerodrome";2019-08-29;"CN_SANTA_FE";"Santa Fe";"35.50";20,8;0
"Reconquista Aerodrome";2019-08-30;"CN_SANTA_FE";"Santa Fe";"22.00";17,1;0
"Reconquista Aerodrome";2019-08-31;"CN_SANTA_FE";"Santa Fe";"21.10";7,4;0
"Reconquista Aerodrome";2019-09-01;"CN_SANTA_FE";"Santa Fe";"21.70";6,8;0
"Reconquista Aerodrome";2019-09-02;"CN_SANTA_FE";"Santa Fe";"24.00";7,1;0
"Reconquista Aerodrome";2019-09-03;"CN_SANTA_FE";"Santa Fe";"16.70";7,2;0
"Reconquista Aerodrome";2019-09-04;"CN_SANTA_FE";"Santa Fe";"17.50";4,2;0
"Reconquista Aerodrome";2019-09-05;"CN_SANTA_FE";"Santa Fe";"18.40";8,3;0
"Reconquista Aerodrome";2019-09-06;"CN_SANTA_FE";"Santa Fe";"18.10";8,3;0
"Reconquista Aerodrome";2019-09-07;"CN_SANTA_FE";"Santa Fe";"22.80";11,2;0
"Reconquista Aerodrome";2019-09-08;"CN_SANTA_FE";"Santa Fe";"19.50";15,4;9
"Reconquista Aerodrome";2019-09-09;"CN_SANTA_FE";"Santa Fe";"24.80";16,4;0,2
"Reconquista Aerodrome";2019-09-10;"CN_SANTA_FE";"Santa Fe";"17.90";14,5;1e-04
"Reconquista Aerodrome";2019-09-11;"CN_SANTA_FE";"Santa Fe";"19.50";13;0
"Reconquista Aerodrome";2019-09-12;"CN_SANTA_FE";"Santa Fe";"18.50";10,1;0
"Reconquista Aerodrome";2019-09-13;"CN_SANTA_FE";"Santa Fe";"22.50";5,3;0
"Reconquista Aerodrome";2019-09-14;"CN_SANTA_FE";"Santa Fe";"26.40";10,3;0
"Reconquista Aerodrome";2019-09-15;"CN_SANTA_FE";"Santa Fe";"34.40";15,1;0
"Reconquista Aerodrome";2019-09-16;"CN_SANTA_FE";"Santa Fe";"20.30";19,5;0
"Reconquista Aerodrome";2019-09-17;"CN_SANTA_FE";"Santa Fe";"22.10";9,7;0
"Reconquista Aerodrome";2019-09-18;"CN_SANTA_FE";"Santa Fe";"26.00";6,7;0
"Reconquista Aerodrome";2019-09-19;"CN_SANTA_FE";"Santa Fe";"27.20";13;0
"Reconquista Aerodrome";2019-09-20;"CN_SANTA_FE";"Santa Fe";"20.80";8,6;0
"Reconquista Aerodrome";2019-09-21;"CN_SANTA_FE";"Santa Fe";"23.80";6;0
"Reconquista Aerodrome";2019-09-22;"CN_SANTA_FE";"Santa Fe";"26.40";7,6;0
"Reconquista Aerodrome";2019-09-23;"CN_SANTA_FE";"Santa Fe";"26.00";8,9;0
"Reconquista Aerodrome";2019-09-24;"CN_SANTA_FE";"Santa Fe";"27.70";11,5;0
"Reconquista Aerodrome";2019-09-25;"CN_SANTA_FE";"Santa Fe";"28.90";8,9;0
"Reconquista Aerodrome";2019-09-26;"CN_SANTA_FE";"Santa Fe";"30.00";9,9;0
"Reconquista Aerodrome";2019-09-27;"CN_SANTA_FE";"Santa Fe";"29.70";13,1;0
"Reconquista Aerodrome";2019-09-28;"CN_SANTA_FE";"Santa Fe";"31.00";14,1;0
"Reconquista Aerodrome";2019-09-29;"CN_SANTA_FE";"Santa Fe";"35.50";16,6;0
"Reconquista Aerodrome";2019-09-30;"CN_SANTA_FE";"Santa Fe";"38.50";22,6;0
"Reconquista Aerodrome";2019-10-01;"CN_SANTA_FE";"Santa Fe";"30.90";26,1;40
"Reconquista Aerodrome";2019-10-02;"CN_SANTA_FE";"Santa Fe";"16.30";13,5;2
"Reconquista Aerodrome";2019-10-03;"CN_SANTA_FE";"Santa Fe";"18.70";14,7;0,8
"Reconquista Aerodrome";2019-10-04;"CN_SANTA_FE";"Santa Fe";"18.10";16,2;0,6
"Reconquista Aerodrome";2019-10-05;"CN_SANTA_FE";"Santa Fe";"18.00";14;0
"Reconquista Aerodrome";2019-10-06;"CN_SANTA_FE";"Santa Fe";"23.00";9,3;0
"Reconquista Aerodrome";2019-10-07;"CN_SANTA_FE";"Santa Fe";"29.30";11,8;0
"Reconquista Aerodrome";2019-10-08;"CN_SANTA_FE";"Santa Fe";"29.50";14,5;0
"Reconquista Aerodrome";2019-10-09;"CN_SANTA_FE";"Santa Fe";"31.80";15,7;0
"Reconquista Aerodrome";2019-10-10;"CN_SANTA_FE";"Santa Fe";"35.70";20;0
"Reconquista Aerodrome";2019-10-11;"CN_SANTA_FE";"Santa Fe";"39.50";24;0
"Reconquista Aerodrome";2019-10-12;"CN_SANTA_FE";"Santa Fe";"40.10";27;0
"Reconquista Aerodrome";2019-10-13;"CN_SANTA_FE";"Santa Fe";"28.50";23,9;33
"Reconquista Aerodrome";2019-10-14;"CN_SANTA_FE";"Santa Fe";"11.10";9,8;8
"Reconquista Aerodrome";2019-10-15;"CN_SANTA_FE";"Santa Fe";"13.60";10,5;3
"Reconquista Aerodrome";2019-10-16;"CN_SANTA_FE";"Santa Fe";"18.40";13,6;0
"Resistencia Aero.";2019-07-19;"CHACO_SANTIAGO";"Chaco";"23.80";14,9;0
"Resistencia Aero.";2019-07-20;"CHACO_SANTIAGO";"Chaco";"28.50";16;0
"Resistencia Aero.";2019-07-21;"CHACO_SANTIAGO";"Chaco";"32.00";21,7;0
"Resistencia Aero.";2019-07-22;"CHACO_SANTIAGO";"Chaco";"27.50";19,4;0
"Resistencia Aero.";2019-07-23;"CHACO_SANTIAGO";"Chaco";"13.10";12,5;5
"Resistencia Aero.";2019-07-24;"CHACO_SANTIAGO";"Chaco";"11.50";10,6;44
"Resistencia Aero.";2019-07-25;"CHACO_SANTIAGO";"Chaco";"9.80";8;1e-04
"Resistencia Aero.";2019-07-26;"CHACO_SANTIAGO";"Chaco";"13.00";6,8;0
"Resistencia Aero.";2019-07-27;"CHACO_SANTIAGO";"Chaco";"13.20";5,9;1e-04
"Resistencia Aero.";2019-07-28;"CHACO_SANTIAGO";"Chaco";"17.00";8,1;0
"Resistencia Aero.";2019-07-29;"CHACO_SANTIAGO";"Chaco";"21.00";10;0
"Resistencia Aero.";2019-07-30;"CHACO_SANTIAGO";"Chaco";"23.20";8,1;0
"Resistencia Aero.";2019-07-31;"CHACO_SANTIAGO";"Chaco";"28.60";7,4;0
"Resistencia Aero.";2019-08-01;"CHACO_SANTIAGO";"Chaco";"27.00";16,2;1e-04
"Resistencia Aero.";2019-08-02;"CHACO_SANTIAGO";"Chaco";"18.00";6,6;0
"Resistencia Aero.";2019-08-03;"CHACO_SANTIAGO";"Chaco";"19.20";1;0
"Resistencia Aero.";2019-08-04;"CHACO_SANTIAGO";"Chaco";"19.50";1,4;0
"Resistencia Aero.";2019-08-05;"CHACO_SANTIAGO";"Chaco";"23.40";3,3;0
"Resistencia Aero.";2019-08-06;"CHACO_SANTIAGO";"Chaco";"26.70";9,1;0
"Resistencia Aero.";2019-08-07;"CHACO_SANTIAGO";"Chaco";"30.60";14,4;0
"Resistencia Aero.";2019-08-08;"CHACO_SANTIAGO";"Chaco";"24.00";19,1;3
"Resistencia Aero.";2019-08-09;"CHACO_SANTIAGO";"Chaco";"12.00";9,4;1e-04
"Resistencia Aero.";2019-08-10;"CHACO_SANTIAGO";"Chaco";"19.00";8,8;0
"Resistencia Aero.";2019-08-11;"CHACO_SANTIAGO";"Chaco";"19.80";5,2;0
"Resistencia Aero.";2019-08-12;"CHACO_SANTIAGO";"Chaco";"21.70";12,1;0
"Resistencia Aero.";2019-08-13;"CHACO_SANTIAGO";"Chaco";"16.80";6;0
"Resistencia Aero.";2019-08-14;"CHACO_SANTIAGO";"Chaco";"16.00";1,4;0
"Resistencia Aero.";2019-08-15;"CHACO_SANTIAGO";"Chaco";"24.90";1,7;0
"Resistencia Aero.";2019-08-16;"CHACO_SANTIAGO";"Chaco";"31.20";14,8;0
"Resistencia Aero.";2019-08-17;"CHACO_SANTIAGO";"Chaco";"30.90";16;0
"Resistencia Aero.";2019-08-18;"CHACO_SANTIAGO";"Chaco";"20.50";13,5;0
"Resistencia Aero.";2019-08-19;"CHACO_SANTIAGO";"Chaco";"19.40";7,1;0
"Resistencia Aero.";2019-08-20;"CHACO_SANTIAGO";"Chaco";"22.50";3;0
"Resistencia Aero.";2019-08-21;"CHACO_SANTIAGO";"Chaco";"24.70";7,3;0
"Resistencia Aero.";2019-08-22;"CHACO_SANTIAGO";"Chaco";"22.20";11,9;0
"Resistencia Aero.";2019-08-23;"CHACO_SANTIAGO";"Chaco";"24.00";4;0
"Resistencia Aero.";2019-08-24;"CHACO_SANTIAGO";"Chaco";"27.20";6,9;0
"Resistencia Aero.";2019-08-25;"CHACO_SANTIAGO";"Chaco";"29.00";15,7;57
"Resistencia Aero.";2019-08-26;"CHACO_SANTIAGO";"Chaco";"25.20";16,9;2
"Resistencia Aero.";2019-08-27;"CHACO_SANTIAGO";"Chaco";"29.00";14,5;0
"Resistencia Aero.";2019-08-28;"CHACO_SANTIAGO";"Chaco";"32.80";16,3;0
"Resistencia Aero.";2019-08-29;"CHACO_SANTIAGO";"Chaco";"34.40";17,2;0
"Resistencia Aero.";2019-08-30;"CHACO_SANTIAGO";"Chaco";"32.00";22,8;30
"Resistencia Aero.";2019-08-31;"CHACO_SANTIAGO";"Chaco";"22.00";12,9;0
"Resistencia Aero.";2019-09-01;"CHACO_SANTIAGO";"Chaco";"22.20";8,4;0
"Resistencia Aero.";2019-09-02;"CHACO_SANTIAGO";"Chaco";"22.70";6,4;0
"Resistencia Aero.";2019-09-03;"CHACO_SANTIAGO";"Chaco";"20.80";8,5;0
"Resistencia Aero.";2019-09-04;"CHACO_SANTIAGO";"Chaco";"20.00";6,8;0
"Resistencia Aero.";2019-09-05;"CHACO_SANTIAGO";"Chaco";"18.00";10,1;0
"Resistencia Aero.";2019-09-06;"CHACO_SANTIAGO";"Chaco";"27.30";13,2;0
"Resistencia Aero.";2019-09-07;"CHACO_SANTIAGO";"Chaco";"30.20";15,4;0
"Resistencia Aero.";2019-09-08;"CHACO_SANTIAGO";"Chaco";"24.50";17,3;0
"Resistencia Aero.";2019-09-09;"CHACO_SANTIAGO";"Chaco";"27.30";17,2;0,5
"Resistencia Aero.";2019-09-10;"CHACO_SANTIAGO";"Chaco";"19.70";15,3;4
"Resistencia Aero.";2019-09-11;"CHACO_SANTIAGO";"Chaco";"16.70";14,2;1
"Resistencia Aero.";2019-09-12;"CHACO_SANTIAGO";"Chaco";"21.40";11,6;0
"Resistencia Aero.";2019-09-13;"CHACO_SANTIAGO";"Chaco";"22.00";6,3;0
"Resistencia Aero.";2019-09-14;"CHACO_SANTIAGO";"Chaco";"28.00";11,5;0
"Resistencia Aero.";2019-09-15;"CHACO_SANTIAGO";"Chaco";"36.50";18,4;0
"Resistencia Aero.";2019-09-16;"CHACO_SANTIAGO";"Chaco";"29.70";23,8;1e-04
"Resistencia Aero.";2019-09-17;"CHACO_SANTIAGO";"Chaco";"21.00";14,1;1e-04
"Resistencia Aero.";2019-09-18;"CHACO_SANTIAGO";"Chaco";"25.50";14;0
"Resistencia Aero.";2019-09-19;"CHACO_SANTIAGO";"Chaco";"27.80";10,8;0
"Resistencia Aero.";2019-09-20;"CHACO_SANTIAGO";"Chaco";"23.60";10,5;0
"Resistencia Aero.";2019-09-21;"CHACO_SANTIAGO";"Chaco";"25.50";5,5;0
"Resistencia Aero.";2019-09-22;"CHACO_SANTIAGO";"Chaco";"26.00";10;0
"Resistencia Aero.";2019-09-23;"CHACO_SANTIAGO";"Chaco";"28.00";13,4;0
"Resistencia Aero.";2019-09-24;"CHACO_SANTIAGO";"Chaco";"29.10";14,9;0
"Resistencia Aero.";2019-09-25;"CHACO_SANTIAGO";"Chaco";"30.60";12,4;0
"Resistencia Aero.";2019-09-26;"CHACO_SANTIAGO";"Chaco";"31.20";9,4;0
"Resistencia Aero.";2019-09-27;"CHACO_SANTIAGO";"Chaco";"30.50";11,4;0
"Resistencia Aero.";2019-09-28;"CHACO_SANTIAGO";"Chaco";"35.50";15,4;0
"Resistencia Aero.";2019-09-29;"CHACO_SANTIAGO";"Chaco";"36.40";17,9;0
"Resistencia Aero.";2019-09-30;"CHACO_SANTIAGO";"Chaco";"38.40";22;0
"Resistencia Aero.";2019-10-01;"CHACO_SANTIAGO";"Chaco";"39.40";25,5;32
"Resistencia Aero.";2019-10-02;"CHACO_SANTIAGO";"Chaco";"17.60";14,9;1
"Resistencia Aero.";2019-10-03;"CHACO_SANTIAGO";"Chaco";"19.80";17,1;1
"Resistencia Aero.";2019-10-04;"CHACO_SANTIAGO";"Chaco";"20.80";18;0,2
"Resistencia Aero.";2019-10-05;"CHACO_SANTIAGO";"Chaco";"16.60";14,1;0,6
"Resistencia Aero.";2019-10-06;"CHACO_SANTIAGO";"Chaco";"23.80";11,4;0
"Resistencia Aero.";2019-10-07;"CHACO_SANTIAGO";"Chaco";"28.60";9,7;0
"Resistencia Aero.";2019-10-08;"CHACO_SANTIAGO";"Chaco";"30.00";12,4;0
"Resistencia Aero.";2019-10-09;"CHACO_SANTIAGO";"Chaco";"32.50";12,8;0
"Resistencia Aero.";2019-10-10;"CHACO_SANTIAGO";"Chaco";"36.50";19,1;0
"Resistencia Aero.";2019-10-11;"CHACO_SANTIAGO";"Chaco";"39.60";21,8;0
"Resistencia Aero.";2019-10-12;"CHACO_SANTIAGO";"Chaco";"38.50";25,4;0
"Resistencia Aero.";2019-10-13;"CHACO_SANTIAGO";"Chaco";"39.10";23,3;38
"Resistencia Aero.";2019-10-14;"CHACO_SANTIAGO";"Chaco";"17.40";16,4;9
"Resistencia Aero.";2019-10-15;"CHACO_SANTIAGO";"Chaco";"15.30";13,1;3
"Resistencia Aero.";2019-10-16;"CHACO_SANTIAGO";"Chaco";"19.00";12,3;0
"Formosa Aerodrome";2019-07-19;"";"Formosa";"24.70";15,4;0
"Formosa Aerodrome";2019-07-20;"";"Formosa";"29.50";15,8;0
"Formosa Aerodrome";2019-07-21;"";"Formosa";"31.50";21,9;0
"Formosa Aerodrome";2019-07-22;"";"Formosa";"30.80";22,4;13
"Formosa Aerodrome";2019-07-23;"";"Formosa";"15.30";14,8;15
"Formosa Aerodrome";2019-07-24;"";"Formosa";"12.00";10,5;36
"Formosa Aerodrome";2019-07-25;"";"Formosa";"10.60";8,6;30
"Formosa Aerodrome";2019-07-26;"";"Formosa";"15.00";8;0
"Formosa Aerodrome";2019-07-27;"";"Formosa";"12.60";9,6;0
"Formosa Aerodrome";2019-07-28;"";"Formosa";"16.50";10,3;0
"Formosa Aerodrome";2019-07-29;"";"Formosa";"21.30";11,5;0
"Formosa Aerodrome";2019-07-30;"";"Formosa";"23.60";12,8;0
"Formosa Aerodrome";2019-07-31;"";"Formosa";"30.10";12,6;0
"Formosa Aerodrome";2019-08-01;"";"Formosa";"30.70";17,6;4
"Formosa Aerodrome";2019-08-02;"";"Formosa";"18.20";9,6;0
"Formosa Aerodrome";2019-08-03;"";"Formosa";"19.00";3,8;0
"Formosa Aerodrome";2019-08-04;"";"Formosa";"19.20";4,4;0
"Formosa Aerodrome";2019-08-05;"";"Formosa";"23.80";6,4;0
"Formosa Aerodrome";2019-08-06;"";"Formosa";"27.20";11,1;0
"Formosa Aerodrome";2019-08-07;"";"Formosa";"30.80";15,5;0
"Formosa Aerodrome";2019-08-08;"";"Formosa";"31.40";20,5;0
"Formosa Aerodrome";2019-08-09;"";"Formosa";"13.00";10,4;0
"Formosa Aerodrome";2019-08-10;"";"Formosa";"16.70";10,4;0
